"ean","productid","name","shortdescription","longdescription","brand","active","created_at","updated_at"
"5901477162398","7902","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162404","7903","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162411","7904","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162428","7905","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162435","7906","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162442","7909","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162459","7911","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162466","7912","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162473","7914","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162480","7915","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162497","7916","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162503","7917","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162510","7918","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162527","7919","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162534","7920","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162541","7921","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162558","7922","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162565","7923","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162572","7824","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162596","7865","Nome Indisponível","","","Tvardy","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162602","7866","Nome Indisponível","","","Tvardy","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162619","7867","Nome Indisponível","","","Tvardy","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162626","7868","Nome Indisponível","","","Tvardy","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162633","7869","Nome Indisponível","","","Tvardy","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162640","7870","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162657","7871","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162664","7872","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162671","7873","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162688","7874","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162695","7875","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162701","7876","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162718","7877","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162725","7878","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162732","7879","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162749","7880","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162756","7881","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162763","7898","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162770","7899","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162794","7861","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162800","7862","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162817","7863","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162824","7864","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162831","7882","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162848","7883","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162855","7885","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162862","7886","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162879","7887","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162886","7888","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162893","7889","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162909","7890","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162916","7891","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162923","7893","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162930","7892","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162947","7894","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162954","7895","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162961","7896","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162978","7897","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162985","7900","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477162992","7857","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163005","7858","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163012","7859","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163029","7860","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163036","7953","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163043","7954","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163050","7955","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163067","7956","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163074","7957","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163081","7924","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163098","7925","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163104","7926","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163111","7932","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163128","7931","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163135","7929","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163142","2358","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.33632+00","2025-06-13 14:38:45.33632+00"
"5901477163159","7927","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163166","7928","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163173","7930","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163180","7934","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163197","7933","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163203","7959","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163210","6547","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.1777+00","2025-06-13 14:38:47.1777+00"
"5901477163234","4903","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:46.565193+00","2025-06-13 14:38:46.565193+00"
"5901477163241","7937","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163258","7938","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163265","7939","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163272","7940","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163289","7941","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163296","7936","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163302","7943","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163319","7944","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163326","8030","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163333","8027","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163340","7766","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163357","8028","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163364","8031","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163371","8032","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163388","8033","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163395","8034","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163401","8029","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163418","7947","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163425","7948","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163432","7949","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163449","7951","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163456","7952","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163470","7961","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163487","7975","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163494","7976","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163500","7977","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163517","7982","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163524","7972","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163531","8049","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163548","8050","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163555","8051","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163562","8052","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163579","8053","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163586","8054","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163593","8055","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163609","8056","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163616","8057","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163623","8058","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163630","8059","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163647","8060","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163654","8061","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163661","8062","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163678","8063","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163685","8064","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163692","8065","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163708","8066","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163715","8022","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163722","8007","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163739","8011","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163746","8025","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163753","8019","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163760","8012","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163777","8013","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163784","8023","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163791","8021","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163807","8024","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163814","8020","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163821","8009","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163838","8015","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163845","8016","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163852","8018","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163876","8067","Nome Indisponível","","","Keltin","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163883","8017","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163890","8014","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163906","8005","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163913","8006","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163920","8008","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163937","7973","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163944","7978","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163968","8068","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163975","8069","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163982","8070","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477163999","8076","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164019","7992","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164026","7993","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164033","8148","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164040","8149","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164057","8150","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164064","8151","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164071","8152","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164088","8153","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164095","8154","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164101","8155","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164118","8156","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164125","8141","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164132","8157","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164149","8158","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164156","8159","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164163","8160","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164170","8161","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164187","8162","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164194","8163","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164200","8164","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164217","8165","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164224","8166","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164231","8142","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164248","8143","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164255","8144","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164262","8145","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164279","8146","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164286","8147","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164293","8001","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164309","8002","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164316","8003","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164323","8004","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164330","7986","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164347","7969","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164354","7971","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164361","8040","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164378","8176","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164385","7983","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164392","8075","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164439","7990","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164453","8071","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164460","8072","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164477","8073","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164484","3870","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477164491","3872","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477164507","3874","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477164514","3876","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:45.948997+00","2025-06-13 14:38:45.948997+00"
"5901477164521","6248","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.1777+00","2025-06-13 14:38:47.1777+00"
"5901477164538","7786","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164545","7787","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164552","8037","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164569","8038","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164576","8039","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164583","8180","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164590","8083","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164606","8086","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164613","8087","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164620","8088","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
"5901477164637","8089","Nome Indisponível","","","GEKO","false","2025-06-13 14:38:47.790378+00","2025-06-13 14:38:47.790378+00"
